"","date","county","state","cases","deaths","cs","casemax","deathmax","n","firstday","chard","hard","ndate","CasePctIncrease","dcases"
"8082",2020-05-26,"Warren","Kentucky",950,5,"Warren   Kentucky",1179,8,85,2020-03-18,NA,2020-03-26,18408,3.15789473684211,4.92613196746363
"8083",2020-05-27,"Warren","Kentucky",950,5,"Warren   Kentucky",1179,8,85,2020-03-18,NA,2020-03-26,18409,0,0.788742366871596
"8084",2020-05-28,"Warren","Kentucky",989,6,"Warren   Kentucky",1179,8,85,2020-03-18,NA,2020-03-26,18410,3.94337714863498,-2.83135460227162
"8085",2020-05-29,"Warren","Kentucky",1000,6,"Warren   Kentucky",1179,8,85,2020-03-18,NA,2020-03-26,18411,1.1,-4.37603270557318
"8086",2020-05-30,"Warren","Kentucky",1007,6,"Warren   Kentucky",1179,8,85,2020-03-18,NA,2020-03-26,18412,0.695134061569017,1.75241636925985
"8087",2020-05-31,"Warren","Kentucky",1007,6,"Warren   Kentucky",1179,8,85,2020-03-18,NA,2020-03-26,18413,0,6.07241451582254
"8088",2020-06-01,"Warren","Kentucky",1044,6,"Warren   Kentucky",1179,8,85,2020-03-18,NA,2020-03-26,18414,3.54406130268199,1.74124261379391
"8089",2020-06-02,"Warren","Kentucky",1063,7,"Warren   Kentucky",1179,8,85,2020-03-18,NA,2020-03-26,18415,1.78739416745061,-3.00453203844908
"8090",2020-06-03,"Warren","Kentucky",1079,7,"Warren   Kentucky",1179,8,85,2020-03-18,NA,2020-03-26,18416,1.48285449490269,-4.59229723392686
"8091",2020-06-04,"Warren","Kentucky",1093,7,"Warren   Kentucky",1179,8,85,2020-03-18,NA,2020-03-26,18417,1.28087831655993,-3.50516344039892
"8092",2020-06-05,"Warren","Kentucky",1105,7,"Warren   Kentucky",1179,8,85,2020-03-18,NA,2020-03-26,18418,1.08597285067873,-1.46750232168495
"8093",2020-06-06,"Warren","Kentucky",1112,7,"Warren   Kentucky",1179,8,85,2020-03-18,NA,2020-03-26,18419,0.629496402877698,3.8520371331344
"8094",2020-06-07,"Warren","Kentucky",1112,7,"Warren   Kentucky",1179,8,85,2020-03-18,NA,2020-03-26,18420,0,6.70060524205998
"8095",2020-06-08,"Warren","Kentucky",1142,7,"Warren   Kentucky",1179,8,85,2020-03-18,NA,2020-03-26,18421,2.62697022767075,2.57639819628971
"8096",2020-06-09,"Warren","Kentucky",1174,8,"Warren   Kentucky",1179,8,85,2020-03-18,NA,2020-03-26,18422,2.72572402044293,-2.15762014030871
"8097",2020-06-10,"Warren","Kentucky",1179,8,"Warren   Kentucky",1179,8,85,2020-03-18,NA,2020-03-26,18423,0.424088210347752,-2.38953177706467
"8098",2020-03-20,"Caddo","Louisiana",12,0,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18341,NA,1.01260813824197
"8099",2020-03-21,"Caddo","Louisiana",15,0,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18342,20,1.906697985292
"8100",2020-03-22,"Caddo","Louisiana",16,0,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18343,6.25,6.76876846057692
"8101",2020-03-23,"Caddo","Louisiana",34,0,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18344,52.9411764705882,11.4889645660715
"8102",2020-03-24,"Caddo","Louisiana",40,0,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18345,15,7.50052434841467
"8103",2020-03-25,"Caddo","Louisiana",93,0,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18346,56.989247311828,3.01089615351416
"8104",2020-03-26,"Caddo","Louisiana",115,1,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18347,19.1304347826087,1.64841618694534
"8105",2020-03-27,"Caddo","Louisiana",140,2,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18348,17.8571428571429,-1.16602769162406
"8106",2020-03-28,"Caddo","Louisiana",189,2,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18349,25.9259259259259,-7.57982171453528
"8107",2020-03-29,"Caddo","Louisiana",219,5,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18350,13.6986301369863,-9.0033171679643
"8108",2020-03-30,"Caddo","Louisiana",222,5,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18351,1.35135135135135,5.30052089425411
"8109",2020-03-31,"Caddo","Louisiana",242,7,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18352,8.26446280991736,9.87742309250024
"8110",2020-04-01,"Caddo","Louisiana",298,7,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18353,18.7919463087248,21.4450427343158
"8111",2020-04-02,"Caddo","Louisiana",336,10,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18354,11.3095238095238,40.2999111455978
"8112",2020-04-03,"Caddo","Louisiana",377,10,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18355,10.8753315649867,24.5666369650816
"8113",2020-04-04,"Caddo","Louisiana",598,10,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18356,36.9565217391304,-16.573885887106
"8114",2020-04-05,"Caddo","Louisiana",647,19,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18357,7.57341576506955,-40.1152676728423
"8115",2020-04-06,"Caddo","Louisiana",711,21,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18358,9.0014064697609,-12.2320125741311
"8116",2020-04-07,"Caddo","Louisiana",756,26,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18359,5.95238095238095,12.4276396388112
"8117",2020-04-08,"Caddo","Louisiana",803,25,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18360,5.85305105853051,4.36919168249851
"8118",2020-04-09,"Caddo","Louisiana",906,26,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18361,11.3686534216336,-11.2536139563391
"8119",2020-04-10,"Caddo","Louisiana",950,39,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18362,4.63157894736842,-17.1188381246695
"8120",2020-04-11,"Caddo","Louisiana",974,39,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18363,2.46406570841889,-8.14491605076296
"8121",2020-04-12,"Caddo","Louisiana",1018,39,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18364,4.32220039292731,3.42777788407808
"8122",2020-04-13,"Caddo","Louisiana",1033,39,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18365,1.45208131655373,4.31364173892806
"8123",2020-04-14,"Caddo","Louisiana",1097,56,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18366,5.83409298085688,1.4980670473158
"8124",2020-04-15,"Caddo","Louisiana",1118,57,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18367,1.8783542039356,3.80142940644416
"8125",2020-04-16,"Caddo","Louisiana",1154,55,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18368,3.11958405545927,-0.2268890609384
"8126",2020-04-17,"Caddo","Louisiana",1220,56,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18369,5.40983606557377,-9.13385058375422
"8127",2020-04-18,"Caddo","Louisiana",1244,68,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18370,1.92926045016077,-12.8217362449997
"8128",2020-04-19,"Caddo","Louisiana",1261,70,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18371,1.34813639968279,-2.64586489874899
"8129",2020-04-20,"Caddo","Louisiana",1276,72,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18372,1.17554858934169,7.94286674760748
"8130",2020-04-21,"Caddo","Louisiana",1310,83,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18373,2.59541984732824,8.62580359210424
"8131",2020-04-22,"Caddo","Louisiana",1332,84,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18374,1.65165165165165,2.5351872401664
"8132",2020-04-23,"Caddo","Louisiana",1389,85,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18375,4.1036717062635,-6.93388765780346
"8133",2020-04-24,"Caddo","Louisiana",1407,85,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18376,1.27931769722815,-8.44132519636088
"8134",2020-04-25,"Caddo","Louisiana",1432,92,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18377,1.74581005586592,-2.53671718568655
"8135",2020-04-26,"Caddo","Louisiana",1448,93,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18378,1.10497237569061,2.28534330899682
"8136",2020-04-27,"Caddo","Louisiana",1470,93,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18379,1.49659863945578,2.83442881564572
"8137",2020-04-28,"Caddo","Louisiana",1497,100,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18380,1.80360721442886,0.869689217480954
"8138",2020-04-29,"Caddo","Louisiana",1525,106,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18381,1.83606557377049,1.34070186976682
"8139",2020-04-30,"Caddo","Louisiana",1540,107,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18382,0.974025974025974,-0.0189115062057986
"8140",2020-05-01,"Caddo","Louisiana",1579,113,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18383,2.46991766941102,-3.88464168130895
"8141",2020-05-02,"Caddo","Louisiana",1601,113,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18384,1.37414116177389,-6.66560114770552
"8142",2020-05-03,"Caddo","Louisiana",1610,114,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18385,0.559006211180124,-2.98065585596701
"8143",2020-05-04,"Caddo","Louisiana",1629,114,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18386,1.16635972989564,3.75602436727865
"8144",2020-05-05,"Caddo","Louisiana",1639,123,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18387,0.61012812690665,4.74913564597507
"8145",2020-05-06,"Caddo","Louisiana",1667,124,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18388,1.67966406718656,3.36635254586473
"8146",2020-05-07,"Caddo","Louisiana",1690,126,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18389,1.36094674556213,0.236773447038437
"8147",2020-05-08,"Caddo","Louisiana",1712,128,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18390,1.28504672897196,-3.74311483226237
"8148",2020-05-09,"Caddo","Louisiana",1743,129,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18391,1.77854274239816,-4.93824928814466
"8149",2020-05-10,"Caddo","Louisiana",1751,133,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18392,0.456881781838949,-2.54876521320849
"8150",2020-05-11,"Caddo","Louisiana",1765,132,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18393,0.793201133144476,1.16153941247481
"8151",2020-05-12,"Caddo","Louisiana",1784,135,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18394,1.06502242152466,3.12900190143398
"8152",2020-05-13,"Caddo","Louisiana",1800,140,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18395,0.888888888888889,2.82598806462563
"8153",2020-05-14,"Caddo","Louisiana",1818,143,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18396,0.99009900990099,0.597940862242334
"8154",2020-05-15,"Caddo","Louisiana",1846,147,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18397,1.51679306608884,-2.68206255647992
"8155",2020-05-16,"Caddo","Louisiana",1864,155,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18398,0.965665236051502,-9.70624164783707
"8156",2020-05-17,"Caddo","Louisiana",1877,155,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18399,0.692594565796484,-0.921610718271314
"8157",2020-05-18,"Caddo","Louisiana",1898,155,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18400,1.10642781875659,30.9306523725031
"8158",2020-05-19,"Caddo","Louisiana",1912,155,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18401,0.732217573221757,70.8641646149179
"8159",2020-05-20,"Caddo","Louisiana",1939,156,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18402,1.39247034553894,38.9140356423654
"8160",2020-05-21,"Caddo","Louisiana",2272,156,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18403,14.6566901408451,-42.4860704882338
"8161",2020-05-22,"Caddo","Louisiana",2293,171,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18404,0.915830789358918,-70.937599353351
"8162",2020-05-23,"Caddo","Louisiana",2299,174,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18405,0.260983036102653,-36.496660374316
"8163",2020-05-24,"Caddo","Louisiana",2312,174,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18406,0.562283737024222,13.9111660735974
"8164",2020-05-25,"Caddo","Louisiana",2343,174,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18407,1.32309005548442,23.4164090364447
"8165",2020-05-26,"Caddo","Louisiana",2347,175,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18408,0.170430336599915,11.0088010127661
"8166",2020-05-27,"Caddo","Louisiana",2427,175,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18409,3.29625051503914,-1.72524038717218
"8167",2020-05-28,"Caddo","Louisiana",2480,180,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18410,2.13709677419355,-12.1890300516432
"8168",2020-05-29,"Caddo","Louisiana",2480,186,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18411,0,-5.08282849963649
"8169",2020-05-30,"Caddo","Louisiana",2525,188,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18412,1.78217821782178,1.70429292191021
"8170",2020-05-31,"Caddo","Louisiana",2562,188,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18413,1.44418423106948,-3.62274830759452
"8171",2020-06-01,"Caddo","Louisiana",2578,189,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18414,0.620636152055857,0.329776119206377
"8172",2020-06-02,"Caddo","Louisiana",2609,190,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18415,1.18819471061709,3.86625664861139
"8173",2020-06-03,"Caddo","Louisiana",2633,198,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18416,0.91150778579567,0.839945592154234
"8174",2020-06-04,"Caddo","Louisiana",2676,198,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18417,1.60687593423019,-5.20029518492983
"8175",2020-06-05,"Caddo","Louisiana",2699,203,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18418,0.852167469433123,-8.40111725612071
"8176",2020-06-06,"Caddo","Louisiana",2713,206,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18419,0.516033910799853,-5.69818929721546
"8177",2020-06-07,"Caddo","Louisiana",2731,206,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18420,0.659099231050897,0.119471589468873
"8178",2020-06-08,"Caddo","Louisiana",2737,206,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18421,0.219218122031421,5.06570781375682
"8179",2020-06-09,"Caddo","Louisiana",2755,210,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18422,0.653357531760436,5.81299981155054
"8180",2020-06-10,"Caddo","Louisiana",2784,210,"Caddo   Louisiana",2784,210,92,2020-03-11,NA,2020-03-22,18423,1.04166666666667,3.0199856089277
"8181",2020-03-21,"East Baton Rouge","Louisiana",18,0,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18342,NA,11.7004902486702
"8182",2020-03-22,"East Baton Rouge","Louisiana",20,0,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18343,10,8.32582640105754
"8183",2020-03-23,"East Baton Rouge","Louisiana",43,1,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18344,53.4883720930233,2.27240526671674
"8184",2020-03-24,"East Baton Rouge","Louisiana",58,2,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18345,25.8620689655172,0.89784628190734
"8185",2020-03-25,"East Baton Rouge","Louisiana",75,3,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18346,22.6666666666667,4.975195095289
"8186",2020-03-26,"East Baton Rouge","Louisiana",105,4,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18347,28.5714285714286,1.89312737389009
"8187",2020-03-27,"East Baton Rouge","Louisiana",124,4,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18348,15.3225806451613,-5.78765727848076
"8188",2020-03-28,"East Baton Rouge","Louisiana",153,4,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18349,18.9542483660131,-2.89513492504332
"8189",2020-03-29,"East Baton Rouge","Louisiana",164,7,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18350,6.70731707317073,5.84682442255912
"8190",2020-03-30,"East Baton Rouge","Louisiana",188,9,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18351,12.7659574468085,8.21115092048424
"8191",2020-03-31,"East Baton Rouge","Louisiana",228,9,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18352,17.5438596491228,-3.30535526346697
"8192",2020-04-01,"East Baton Rouge","Louisiana",244,10,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18353,6.55737704918033,26.988132257838
"8193",2020-04-02,"East Baton Rouge","Louisiana",325,11,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18354,24.9230769230769,65.9966095119832
"8194",2020-04-03,"East Baton Rouge","Louisiana",389,13,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18355,16.452442159383,24.9342461394199
"8195",2020-04-04,"East Baton Rouge","Louisiana",621,14,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18356,37.3590982286634,-21.5563865235449
"8196",2020-04-05,"East Baton Rouge","Louisiana",656,22,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18357,5.33536585365854,-21.9396191470601
"8197",2020-04-06,"East Baton Rouge","Louisiana",816,25,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18358,19.6078431372549,-17.0939624299353
"8198",2020-04-07,"East Baton Rouge","Louisiana",892,31,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18359,8.52017937219731,-24.7910250645244
"8199",2020-04-08,"East Baton Rouge","Louisiana",935,33,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18360,4.59893048128342,-5.43360367472655
"8200",2020-04-09,"East Baton Rouge","Louisiana",1000,36,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18361,6.5,23.2141236130929
"8201",2020-04-10,"East Baton Rouge","Louisiana",1088,39,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18362,8.08823529411765,3.79077529646763
"8202",2020-04-11,"East Baton Rouge","Louisiana",1158,45,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18363,6.04490500863558,-20.2521981002404
"8203",2020-04-12,"East Baton Rouge","Louisiana",1223,49,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18364,5.3147996729354,-20.3570166623484
"8204",2020-04-13,"East Baton Rouge","Louisiana",1273,52,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18365,3.92772977219167,-11.4173509995356
"8205",2020-04-14,"East Baton Rouge","Louisiana",1295,58,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18366,1.6988416988417,4.13283897388729
"8206",2020-04-15,"East Baton Rouge","Louisiana",1325,62,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18367,2.26415094339623,12.7840470074927
"8207",2020-04-16,"East Baton Rouge","Louisiana",1389,66,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18368,4.60763138948884,3.46072676516395
"8208",2020-04-17,"East Baton Rouge","Louisiana",1424,66,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18369,2.45786516853933,-6.40956064013318
"8209",2020-04-18,"East Baton Rouge","Louisiana",1476,72,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18370,3.5230352303523,-9.16629639864589
"8210",2020-04-19,"East Baton Rouge","Louisiana",1512,72,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18371,2.38095238095238,-9.03952489876956
"8211",2020-04-20,"East Baton Rouge","Louisiana",1534,74,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18372,1.43415906127771,-0.492248225686483
"8212",2020-04-21,"East Baton Rouge","Louisiana",1560,90,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18373,1.66666666666667,10.0357216206037
"8213",2020-04-22,"East Baton Rouge","Louisiana",1603,95,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18374,2.68247036805989,11.2313201469487
"8214",2020-04-23,"East Baton Rouge","Louisiana",1636,100,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18375,2.01711491442543,-1.77870513980411
"8215",2020-04-24,"East Baton Rouge","Louisiana",1697,109,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18376,3.59457866823807,-12.9951800635917
"8216",2020-04-25,"East Baton Rouge","Louisiana",1720,114,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18377,1.33720930232558,-10.8175876350178
"8217",2020-04-26,"East Baton Rouge","Louisiana",1739,120,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18378,1.09258194364577,0.355414959250518
"8218",2020-04-27,"East Baton Rouge","Louisiana",1771,124,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18379,1.8068887634105,3.65634401953143
"8219",2020-04-28,"East Baton Rouge","Louisiana",1787,125,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18380,0.895355344152211,6.53520737656617
"8220",2020-04-29,"East Baton Rouge","Louisiana",1830,129,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18381,2.34972677595628,33.3094965607779
"8221",2020-04-30,"East Baton Rouge","Louisiana",1874,137,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18382,2.34791889007471,26.101283366283
"8222",2020-05-01,"East Baton Rouge","Louisiana",1989,146,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18383,5.78179989944696,-18.3774029720239
"8223",2020-05-02,"East Baton Rouge","Louisiana",2054,148,"East Baton Rouge   Louisiana",4054,254,86,2020-03-17,NA,2020-03-22,18384,3.16455696202532,-32.3927160359048
